 4.470E-04 -6.361E+00  6.613E-02 -1.754E-01 -6.186E+00  6.011E-03
 4.480E-04 -6.420E+00  6.549E-02 -1.754E-01 -6.246E+00  6.070E-03
 4.490E-04 -6.479E+00  6.485E-02 -1.755E-01 -6.304E+00  6.129E-03
 4.500E-04 -6.538E+00  6.420E-02 -1.756E-01 -6.363E+00  6.187E-03
 4.510E-04 -6.595E+00  6.354E-02 -1.756E-01 -6.420E+00  6.244E-03
 4.520E-04 -6.652E+00  6.288E-02 -1.757E-01 -6.477E+00  6.301E-03
 4.530E-04 -6.708E+00  6.221E-02 -1.757E-01 -6.533E+00  6.357E-03
 4.540E-04 -6.763E+00  6.154E-02 -1.758E-01 -6.588E+00  6.412E-03
 4.550E-04 -6.818E+00  6.086E-02 -1.758E-01 -6.642E+00  6.467E-03
 4.560E-04 -6.872E+00  6.017E-02 -1.759E-01 -6.696E+00  6.520E-03
 4.570E-04 -6.925E+00  5.948E-02 -1.760E-01 -6.749E+00  6.573E-03
 4.580E-04 -6.977E+00  5.879E-02 -1.760E-01 -6.802E+00  6.626E-03
 4.590E-04 -7.029E+00  5.809E-02 -1.761E-01 -6.853E+00  6.677E-03
 4.600E-04 -7.080E+00  5.738E-02 -1.761E-01 -6.904E+00  6.728E-03
 4.610E-04 -7.130E+00  5.667E-02 -1.761E-01 -6.954E+00  6.778E-03
 4.620E-04 -7.179E+00  5.596E-02 -1.762E-01 -7.003E+00  6.827E-03
 4.630E-04 -7.228E+00  5.524E-02 -1.762E-01 -7.052E+00  6.876E-03
 4.640E-04 -7.275E+00  5.451E-02 -1.763E-01 -7.100E+00  6.923E-03
 4.650E-04 -7.322E+00  5.378E-02 -1.763E-01 -7.147E+00  6.970E-03
 4.660E-04 -7.369E+00  5.305E-02 -1.764E-01 -7.193E+00  7.016E-03
 4.670E-04 -7.414E+00  5.231E-02 -1.764E-01 -7.238E+00  7.062E-03
 4.680E-04 -7.459E+00  5.156E-02 -1.765E-01 -7.283E+00  7.106E-03
 4.690E-04 -7.503E+00  5.082E-02 -1.765E-01 -7.327E+00  7.150E-03
 4.700E-04 -7.546E+00  5.006E-02 -1.765E-01 -7.370E+00  7.193E-03
 4.710E-04 -7.588E+00  4.931E-02 -1.766E-01 -7.412E+00  7.235E-03
 4.720E-04 -7.630E+00  4.855E-02 -1.766E-01 -7.453E+00  7.277E-03
 4.730E-04 -7.670E+00  4.778E-02 -1.766E-01 -7.494E+00  7.317E-03
 4.740E-04 -7.710E+00  4.701E-02 -1.767E-01 -7.534E+00  7.357E-03
 4.750E-04 -7.749E+00  4.624E-02 -1.767E-01 -7.573E+00  7.396E-03
 4.760E-04 -7.787E+00  4.546E-02 -1.767E-01 -7.611E+00  7.434E-03
 4.770E-04 -7.825E+00  4.468E-02 -1.768E-01 -7.649E+00  7.472E-03
 4.780E-04 -7.862E+00  4.390E-02 -1.768E-01 -7.685E+00  7.508E-03
 4.790E-04 -7.897E+00  4.311E-02 -1.768E-01 -7.721E+00  7.544E-03
 4.800E-04 -7.932E+00  4.232E-02 -1.769E-01 -7.756E+00  7.579E-03
 4.810E-04 -7.966E+00  4.152E-02 -1.769E-01 -7.790E+00  7.613E-03
 4.820E-04 -8.000E+00  4.072E-02 -1.769E-01 -7.823E+00  7.646E-03
 4.830E-04 -8.032E+00  3.992E-02 -1.770E-01 -7.856E+00  7.679E-03
 4.840E-04 -8.064E+00  3.912E-02 -1.770E-01 -7.887E+00  7.710E-03
 4.850E-04 -8.095E+00  3.831E-02 -1.770E-01 -7.918E+00  7.741E-03
 4.860E-04 -8.125E+00  3.750E-02 -1.770E-01 -7.948E+00  7.771E-03
 4.870E-04 -8.154E+00  3.668E-02 -1.771E-01 -7.977E+00  7.800E-03
 4.880E-04 -8.182E+00  3.587E-02 -1.771E-01 -8.005E+00  7.828E-03
 4.890E-04 -8.209E+00  3.505E-02 -1.771E-01 -8.033E+00  7.856E-03
 4.900E-04 -8.236E+00  3.423E-02 -1.771E-01 -8.059E+00  7.882E-03
 4.910E-04 -8.262E+00  3.340E-02 -1.771E-01 -8.085E+00  7.908E-03
 4.920E-04 -8.287E+00  3.257E-02 -1.772E-01 -8.110E+00  7.933E-03
 4.930E-04 -8.311E+00  3.174E-02 -1.772E-01 -8.134E+00  7.957E-03
 4.940E-04 -8.334E+00  3.091E-02 -1.772E-01 -8.157E+00  7.980E-03
 4.950E-04 -8.356E+00  3.008E-02 -1.772E-01 -8.179E+00  8.002E-03
 4.960E-04 -8.378E+00  2.924E-02 -1.772E-01 -8.201E+00  8.023E-03
 4.970E-04 -8.398E+00  2.840E-02 -1.773E-01 -8.221E+00  8.044E-03
 4.980E-04 -8.418E+00  2.756E-02 -1.773E-01 -8.241E+00  8.064E-03
 4.990E-04 -8.437E+00  2.672E-02 -1.773E-01 -8.260E+00  8.083E-03
 5.000E-04 -8.455E+00  2.587E-02 -1.773E-01 -8.278E+00  8.100E-03
 5.010E-04 -8.472E+00  2.503E-02 -1.773E-01 -8.295E+00  8.118E-03
 5.020E-04 -8.488E+00  2.418E-02 -1.773E-01 -8.311E+00  8.134E-03
 5.030E-04 -8.504E+00  2.333E-02 -1.773E-01 -8.327E+00  8.149E-03
 5.040E-04 -8.518E+00  2.248E-02 -1.774E-01 -8.341E+00  8.164E-03
 5.050E-04 -8.532E+00  2.162E-02 -1.774E-01 -8.355E+00  8.177E-03
 5.060E-04 -8.545E+00  2.077E-02 -1.774E-01 -8.368E+00  8.190E-03
 5.070E-04 -8.557E+00  1.992E-02 -1.774E-01 -8.380E+00  8.202E-03
 5.080E-04 -8.568E+00  1.906E-02 -1.774E-01 -8.391E+00  8.213E-03
 5.090E-04 -8.578E+00  1.820E-02 -1.774E-01 -8.401E+00  8.223E-03
 5.100E-04 -8.588E+00  1.734E-02 -1.774E-01 -8.410E+00  8.233E-03
 5.110E-04 -8.596E+00  1.648E-02 -1.774E-01 -8.419E+00  8.241E-03
 5.120E-04 -8.604E+00  1.562E-02 -1.774E-01 -8.426E+00  8.249E-03
 5.130E-04 -8.610E+00  1.476E-02 -1.774E-01 -8.433E+00  8.256E-03
 5.140E-04 -8.616E+00  1.390E-02 -1.774E-01 -8.439E+00  8.261E-03
 5.150E-04 -8.621E+00  1.304E-02 -1.774E-01 -8.444E+00  8.266E-03
 5.160E-04 -8.625E+00  1.218E-02 -1.774E-01 -8.448E+00  8.271E-03
 5.170E-04 -8.629E+00  1.132E-02 -1.774E-01 -8.451E+00  8.274E-03
 5.180E-04 -8.631E+00  1.045E-02 -1.774E-01 -8.454E+00  8.276E-03
 5.190E-04 -8.633E+00  9.589E-03 -1.774E-01 -8.455E+00  8.278E-03
 5.200E-04 -8.633E+00  8.726E-03 -1.774E-01 -8.456E+00  8.279E-03
 5.210E-04 -8.633E+00  7.863E-03 -1.774E-01 -8.456E+00  8.278E-03
 5.220E-04 -8.632E+00  7.000E-03 -1.774E-01 -8.455E+00  8.277E-03
 5.230E-04 -8.630E+00  6.136E-03 -1.774E-01 -8.453E+00  8.275E-03
 5.240E-04 -8.628E+00  5.274E-03 -1.774E-01 -8.450E+00  8.273E-03
 5.250E-04 -8.624E+00  4.411E-03 -1.774E-01 -8.446E+00  8.269E-03
 5.260E-04 -8.619E+00  3.549E-03 -1.774E-01 -8.442E+00  8.265E-03
 5.270E-04 -8.614E+00  2.687E-03 -1.774E-01 -8.437E+00  8.259E-03
 5.280E-04 -8.608E+00  1.826E-03 -1.774E-01 -8.430E+00  8.253E-03
 5.290E-04 -8.601E+00  9.656E-04 -1.774E-01 -8.423E+00  8.246E-03
 5.300E-04 -8.593E+00  1.059E-04 -1.774E-01 -8.416E+00  8.238E-03
